WMO;Float S/N;PTT;Float;Last Tx;Last cycle;Battery;Launch Date;Cruise;Last Cycle Pmax;Surface float;Hydraulic;Last Cycle Grounded;Platform Maker;Firmware Version;Pr Version;Project Name;Float Owner;Pi Name;Deploy Platform;PR Experiment ID;N_LEVEL;Alert Status;Alert Error Flags;Alert Info Flags;Alert Warning Flags
5904784;7665;n/a;APEX;2022-20-09 10:20:10;205;ok;2016-16-09 10:16:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5905635;8056;n/a;APEX;2022-18-13 09:18:30;148;ok;2018-48-29 07:48:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Nathaniel B Palmer;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5904545;0237;n/a;NAVIS_A;2022-20-09 06:20:40;278;ok;2014-39-07 10:39:00;;;;-;0;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V NOAA ship Ronald Brown;US ARGO PROJECT;;0;[];[];[]
5904787;7668;n/a;APEX;2022-43-09 02:43:10;205;ok;2016-02-10 11:02:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5904543;0382;n/a;NAVIS_A;2022-51-06 10:51:40;283;ok;2014-02-16 10:02:00;;;;1;1;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Kilo Moana;US ARGO PROJECT;;1;[];[];[FLAG_SUPRAHydraulicAlert_LOGICAL]
5905639;7969;n/a;APEX;2022-03-07 02:03:30;145;ok;2018-34-22 06:34:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Nathaniel B Palmer;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5905637;7975;n/a;APEX;2022-57-11 01:57:40;147;ok;2018-26-07 06:26:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Nathaniel B Palmer;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906032;8365;n/a;APEX;2022-55-11 01:55:10;107;ok;2019-53-06 01:53:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Thomas G. Thompson;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906274;8374;n/a;APEX;2022-43-09 12:43:10;61;ok;2020-38-19 04:38:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906033;8360;n/a;APEX;2022-42-07 07:42:10;109;ok;2019-01-19 12:01:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Thomas G. Thompson;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906275;8376;n/a;APEX;2022-39-04 03:39:20;60;ok;2020-09-25 07:09:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906270;8819;n/a;APEX;2022-35-12 12:35:50;57;ok;2020-30-01 01:30:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906028;8933;n/a;APEX;2022-41-14 02:41:50;102;ok;2021-18-04 02:18:00;;;;-;0;TWR;110520;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;M/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906267;8817;n/a;APEX;2022-38-14 04:38:30;66;ok;2020-43-23 11:43:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906026;1248;n/a;NAVIS_A;2022-57-13 05:57:30;32;ok;2021-31-02 07:31:00;;;;-;0;SBE;190520;;Argo equivalent;ANDREA FASSBENDER;ANDREA FASSBENDER;M/V Bluefin;Argo equivalent;;0;[];[];[]
5906020;7963;n/a;APEX;2022-54-11 08:54:30;203;ok;2019-31-04 11:31:00;;;;-;0;TWR;020915;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906264;8719;n/a;APEX;2022-36-31 01:36:30;56;ok;2020-25-28 03:25:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906023;8370;n/a;APEX;2022-34-05 09:34:00;116;ok;2019-26-26 06:26:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906265;8720;n/a;APEX;2022-16-06 07:16:20;57;ok;2020-18-25 12:18:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906261;8715;n/a;APEX;2022-13-06 05:13:00;59;ok;2020-32-05 10:32:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906295;8920;n/a;APEX;2022-44-05 02:44:30;52;ok;2020-03-11 06:03:00;;;;-;0;TWR;031320;;PMEL Argo;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;E/V Nautilus;PMEL Argo;;0;[];[];[]
5906296;8921;n/a;APEX;2022-35-07 01:35:40;51;ok;2020-07-21 08:07:00;;;;-;0;TWR;031320;;PMEL Argo;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;R/V Oceanus;PMEL Argo;;0;[];[];[]
5906297;8922;n/a;APEX;2022-46-09 11:46:30;33;ok;2021-50-07 07:50:00;;;;-;0;TWR;031320;;PMEL Argo;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;ANDREA FASSBENDER, GREGORY C. JOHNSON, STEPHEN RISER, KEN JOHNSO;R/V Brown;PMEL Argo;;0;[];[];[]
5906050;8648;n/a;APEX;2022-40-10 08:40:00;91;ok;2019-10-26 10:10:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Discovery;US ARGO PROJECT;;0;[];[];[]
5906052;8681;n/a;APEX;2022-23-06 09:23:10;85;ok;2019-49-20 06:49:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906289;8867;n/a;APEX;2022-27-07 05:27:00;59;ok;2020-08-04 03:08:00;;;;-;0;TWR;020920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906048;8680;n/a;APEX;2022-04-10 02:04:00;90;ok;2019-23-02 09:23:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Discovery;US ARGO PROJECT;;0;[];[];[]
5906049;8340;n/a;APEX;2022-15-09 10:15:30;91;ok;2019-26-22 12:26:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Discovery;US ARGO PROJECT;;0;[];[];[]
5906043;8334;n/a;APEX;2022-38-13 02:38:30;183;ok;2019-34-07 06:34:00;;;;-;0;TWR;081319;;UW, TPOS, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Discovery;UW, TPOS, Argo equivalent;;0;[];[];[]
5906285;8863;n/a;APEX;2022-38-10 03:38:40;59;ok;2020-25-01 01:25:00;;;;-;0;TWR;020920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906287;8865;n/a;APEX;2022-31-06 09:31:10;59;ok;2020-11-03 11:11:00;;;;-;0;TWR;020920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906283;8861;n/a;APEX;2022-56-08 07:56:50;60;ok;2020-13-27 12:13:00;;;;-;0;TWR;020920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906479;9120;n/a;APEX;2022-27-12 05:27:30;20;ok;2022-18-05 08:18:00;;;;-;0;TWR;122920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Sally Ride;US ARGO PROJECT;;0;[];[];[]
5906475;9406;n/a;APEX;2022-06-14 05:06:40;13;ok;2021-02-10 09:02:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906234;8313;n/a;APEX;2022-04-11 06:04:40;98;ok;2020-10-13 08:10:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5906476;9407;n/a;APEX;2022-21-06 10:21:30;13;ok;2021-46-02 06:46:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906235;8699;n/a;APEX;2022-33-13 07:33:30;76;ok;2020-17-21 02:17:00;;;;-;0;TWR;081319;;UW, TPOS, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V Bluefin;UW, TPOS, Argo equivalent;;0;[];[];[]
5906477;9123;n/a;APEX;2022-21-12 02:21:30;24;ok;2022-39-01 02:39:00;;;;-;0;TWR;122920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Sally Ride;US ARGO PROJECT;;0;[];[];[]
5906230;8682;n/a;APEX;2022-26-12 11:26:30;114;ok;2020-21-11 03:21:00;;;;-;0;TWR;072719;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5906472;9374;n/a;APEX;2022-10-06 10:10:30;12;ok;2021-38-13 09:38:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906473;9404;n/a;APEX;2022-24-08 07:24:00;13;ok;2021-31-05 05:31:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906232;6376;n/a;APEX;2022-15-11 10:15:00;99;ok;2020-24-13 04:24:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5906470;9372;n/a;APEX;2022-45-09 10:45:40;14;ok;2021-57-25 10:57:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906226;8732;n/a;APEX;2022-04-07 11:04:30;78;ok;2020-39-30 08:39:00;;;;-;0;TWR;081119;;UW, SOCCOM, Argo equivalent;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Palmer;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906229;8342;n/a;APEX;2022-33-11 09:33:30;99;ok;2020-54-12 03:54:00;;;;-;0;TWR;072719;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5906464;9314;n/a;APEX;2022-05-11 07:05:20;14;ok;2021-04-28 06:04:00;;;;-;0;TWR;030721;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906466;9004;n/a;APEX;2022-55-08 04:55:40;21;ok;2021-56-14 02:56:00;;;;-;0;TWR;020920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906255;8803;n/a;APEX;2022-24-05 07:24:30;63;ok;2020-25-26 12:25:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906498;9180;n/a;APEX;2022-02-13 01:02:09;1;ok;2022-51-12 10:51:00;;;;-;0;TWR;022721;;UW, SOCCOM;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Polarstern;UW, SOCCOM;68;0;[];[];[]
5906015;8311;n/a;APEX;2022-37-11 04:37:10;113;ok;2019-02-20 05:02:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5906016;8323;n/a;APEX;2022-59-11 10:59:30;113;ok;2019-39-21 04:39:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5906258;8712;n/a;APEX;2022-26-06 06:26:00;61;ok;2020-39-15 11:39:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906251;8678;n/a;APEX;2022-42-12 03:42:40;65;ok;2020-25-21 08:25:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906494;9073;n/a;APEX;2022-46-09 06:46:30;3;ok;2022-13-19 12:13:00;;;;-;0;TWR;111320;;UW, SOCCOM;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Polarstern;UW, SOCCOM;;0;[];[];[]
5906011;8380;n/a;APEX;2022-45-11 03:45:40;117;ok;2019-43-15 08:43:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5906253;6374;n/a;APEX;2022-06-12 04:06:30;62;ok;2020-59-12 03:59:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906490;9249;n/a;APEX;2022-55-07 02:55:40;4;ok;2022-02-06 01:02:00;;;;-;0;TWR;022721;;UW, SOCCOM;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Sarmiento de Gamboa;UW, SOCCOM;;0;[];[];[]
5906249;8822;n/a;APEX;2022-40-06 05:40:00;73;ok;2020-28-24 05:28:00;;;;-;0;TWR;081119;;UW, SOCCOM, Argo equivalent;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Brown;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906486;9403;n/a;APEX;2022-32-27 05:32:10;9;ok;2022-28-02 08:28:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Sally Ride;UW, GO-BGC;;0;[];[];[]
5906240;8337;n/a;APEX;2022-44-09 12:44:40;78;ok;2020-16-01 02:16:00;;;;-;0;TWR;010720;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;M/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906482;9131;n/a;APEX;2022-52-12 05:52:30;10;ok;2022-52-17 03:52:00;;;;-;0;TWR;121319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Sally Ride;US ARGO PROJECT;;0;[];[];[]
5906484;9401;n/a;APEX;2022-51-08 09:51:00;9;ok;2022-56-14 08:56:00;;;;-;0;TWR;052321;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Sally Ride;UW, GO-BGC;;0;[];[];[]
5906676;1266;n/a;NAVIS_A;2022-41-06 11:41:40;31;ok;2021-57-10 05:57:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5905716;8701;n/a;SOLO_II;2022-22-10 04:22:00;134;ok;2018-00-22 09:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 30May18";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905718;8703;n/a;SOLO_II;2022-19-10 09:19:00;134;ok;2018-00-23 11:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 30May18";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906186;1162;n/a;NAVIS_A;2022-02-01 11:02:00;65;ok;2020-34-29 09:34:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906188;1164;n/a;NAVIS_A;2022-09-02 11:09:00;65;ok;2020-10-01 02:10:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906181;1134;n/a;NAVIS_A;2022-42-08 12:42:10;72;ok;2020-40-27 11:40:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;M/V BlueFin;Argo PMEL;;0;[];[];[]
5906190;1177;n/a;NAVIS_A;2022-38-08 09:38:00;64;ok;2020-33-16 12:33:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906398;6072;n/a;SOLO_D;2022-31-10 02:31:03;72;ok;2020-00-05 02:00:00;;;;-;0;SIO_IDG;"D01.10; SBE603 07Oct19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906157;1021;n/a;NAVIS_A;2022-29-01 10:29:30;108;ok;2019-15-26 03:15:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Langseth;Argo PMEL;;0;[];[];[]
5906158;1013;n/a;NAVIS_A;2022-02-09 07:02:00;17;ok;2021-05-30 05:05:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5906155;1019;n/a;NAVIS_A;2022-23-09 08:23:30;105;ok;2019-40-03 11:40:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Kilo Moana;Argo PMEL;;0;[];[];[]
5906146;8891;n/a;SOLO_II;2022-38-14 08:38:59;61;ok;2020-00-23 07:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906148;8893;n/a;SOLO_II;2022-35-07 09:35:00;60;ok;2020-00-25 07:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906143;8888;n/a;SOLO_II;2022-38-09 01:38:04;62;ok;2020-00-08 04:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906175;1150;n/a;NAVIS_A;2022-04-05 10:04:50;75;ok;2020-30-26 04:30:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906176;1153;n/a;NAVIS_A;2022-03-10 10:03:50;76;ok;2020-36-20 04:36:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906171;1035;n/a;NAVIS_A;2022-57-13 07:57:50;90;ok;2019-30-05 03:30:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5906168;1137;n/a;NAVIS_A;2022-41-06 11:41:00;89;ok;2019-27-07 11:27:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5906164;1133;n/a;NAVIS_A;2022-16-01 08:16:00;92;ok;2019-05-04 03:05:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V Discovery;Argo PMEL;;0;[];[];[]
5906162;1110;n/a;NAVIS_A;2022-37-13 07:37:10;93;ok;2019-55-05 11:55:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V Discovery;Argo PMEL;;0;[];[];[]
5906117;8805;n/a;SOLO_II;2022-07-11 12:07:03;90;ok;2019-00-06 04:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906355;1178;n/a;NAVIS_A;2022-34-08 09:34:00;29;ok;2021-44-01 08:44:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Blue Fin;Argo PMEL;;0;[];[];[]
5906592;1284;n/a;NAVIS_A;2022-35-05 11:35:30;33;ok;2021-17-19 11:17:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5906110;6064;n/a;SOLO_D;2022-53-10 06:53:00;93;ok;2019-00-13 08:00:00;;;;-;0;SIO_IDG;"D01.10; SBE603 04Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906105;6056;n/a;SOLO_D;2022-54-13 08:54:58;94;ok;2019-00-07 05:00:00;;;;-;0;SIO_IDG;"D01.10; SBE603 04Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906347;1195;n/a;NAVIS_A;2022-17-09 11:17:00;59;ok;2020-12-05 01:12:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906106;6059;n/a;SOLO_D;2022-51-09 07:51:01;93;ok;2019-00-10 12:00:00;;;;-;0;SIO_IDG;"D01.10; SBE603 04Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906343;8927;n/a;APEX;2022-47-14 12:47:40;38;ok;2021-41-06 02:41:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906588;1276;n/a;NAVIS_A;2022-08-14 11:08:30;36;ok;2021-35-28 11:35:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V NOAA Ship Sette;Argo PMEL;;0;[];[];[]
5906340;9174;n/a;APEX;2022-12-09 04:12:00;38;ok;2021-18-02 01:18:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906584;1271;n/a;NAVIS_A;2022-24-08 10:24:00;36;ok;2021-00-22 01:00:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V NOAA Ship Sette;Argo PMEL;;0;[];[];[]
5906139;8857;n/a;SOLO_II;2022-05-07 06:05:02;66;ok;2020-00-28 08:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906130;8847;n/a;SOLO_II;2022-50-12 09:50:59;86;ok;2020-00-18 05:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906369;1262;n/a;NAVIS_A;2022-06-08 08:06:30;37;ok;2021-10-12 11:10:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906124;8813;n/a;SOLO_II;2022-39-09 07:39:56;89;ok;2019-00-16 04:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906366;1256;n/a;NAVIS_A;2022-07-13 07:07:30;40;ok;2021-10-18 10:10:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V M/V BlueFin;Argo PMEL;;0;[];[];[]
5906126;8815;n/a;SOLO_II;2022-54-10 08:54:00;89;ok;2019-00-17 04:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906361;12041;n/a;SOLO_D_MRV;2022-32-10 07:32:00;57;ok;2021-20-12 11:20:00;;;;-;0;MRV;SBE603 01Dec16;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Roger Revelle;US ARGO PROJECT;;0;[];[];[]
5906120;8809;n/a;SOLO_II;2022-07-05 11:07:00;89;ok;2019-00-12 06:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906121;8810;n/a;SOLO_II;2022-49-08 06:49:58;89;ok;2019-00-14 03:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 12Sep19";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
